"Alberta Assisted Living and Social Services
Income Support Caseload",,,,,,,,,,,,,
21-Aug,Alberta,Average Age,Age 30 - 34," 5,050 ",,,,,,,,,
21-Aug,Alberta,Average Age,Age 35 - 39," 5,364 ",,,,,,,,,
21-Aug,Alberta,Average Age,Age 40 - 44," 4,825 ",,,,,,,,,
21-Aug,Alberta,Average Age,Age 45 - 49," 4,294 ",,,,,,,,,
21-Aug,Alberta,Average Age,Age 50 - 54," 4,316 ",,,,,,,,,
21-Aug,Alberta,Average Age,Age 55 - 59," 4,628 ",,,,,,,,,
21-Aug,Alberta,Average Age,Age 60, 907 ,,,,,,,,,
21-Aug,Alberta,Average Age,Age 61, 840 ,,,,,,,,,
21-Aug,Alberta,Average Age,Age 62, 757 ,,,,,,,,,
21-Aug,Alberta,Average Age,Age 63, 710 ,,,,,,,,,
21-Aug,Alberta,Average Age,Age 64, 604 ,,,,,,,,,
21-Aug,Alberta,Average Age,Age 65 +," 1,157 ",,,,,,,,,
21-Aug,Alberta,Average Age,All Ages Total," 41,406 ",,,,,,,,,
21-Aug,Alberta,Client Gender,Female," 23,668 ",,,,,,,,,
21-Aug,Alberta,Client Gender,Male," 17,738 ",,,,,,,,,
21-Aug,Alberta,Client Gender,All Gender Total," 41,406 ",,,,,,,,,
21-Aug,Alberta,ALSS Regions,Calgary," 11,657 ",,,,,,,,,
21-Aug,Alberta,ALSS Regions,Central," 4,012 ",,,,,,,,,
21-Aug,Alberta,ALSS Regions,Edmonton," 20,672 ",,,,,,,,,
21-Aug,Alberta,ALSS Regions,North Central, 941 ,,,,,,,,,
21-Aug,Alberta,ALSS Regions,North East, 309 ,,,,,,,,,
21-Aug,Alberta,ALSS Regions,North West," 1,692 ",,,,,,,,,
21-Aug,Alberta,ALSS Regions,South," 2,123 ",,,,,,,,,
21-Aug,Alberta,ALSS Regions,All Regions Total," 41,406 ",,,,,,,,,
21-Sep,Alberta,Client Type Level,ETW - Working Total," 1,545 ",,,,,,,,,
21-Sep,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 13,270 ",,,,,,,,,
21-Sep,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 7,215 ",,,,,,,,,
21-Sep,Alberta,Client Type Level,BFE - Total," 18,928 ",,,,,,,,,
21-Sep,Alberta,Client Type Level,Client Caseload Total," 40,958 ",,,,,,,,,
21-Sep,Alberta,Family Composition,Single Total," 26,756 ",,,,,,,,,
21-Sep,Alberta,Family Composition,Single Parent Total," 11,114 ",,,,,,,,,
21-Sep,Alberta,Family Composition,Couples with Children Total," 2,169 ",,,,,,,,,
21-Sep,Alberta,Family Composition,Childless Couples Total, 919 ,,,,,,,,,
21-Sep,Alberta,Family Composition,All Types Total," 40,958 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 18 - 19, 481 ,,,,,,,,,
21-Sep,Alberta,Average Age,Age 20 - 24," 3,035 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 25 - 29," 4,295 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 30 - 34," 5,018 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 35 - 39," 5,307 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 40 - 44," 4,763 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 45 - 49," 4,278 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 50 - 54," 4,265 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 55 - 59," 4,608 ",,,,,,,,,
21-Sep,Alberta,Average Age,Age 60, 909 ,,,,,,,,,
21-Sep,Alberta,Average Age,Age 61, 817 ,,,,,,,,,
21-Sep,Alberta,Average Age,Age 62, 762 ,,,,,,,,,
21-Sep,Alberta,Average Age,Age 63, 698 ,,,,,,,,,
21-Sep,Alberta,Average Age,Age 64, 601 ,,,,,,,,,
21-Sep,Alberta,Average Age,Age 65 +," 1,121 ",,,,,,,,,
21-Sep,Alberta,Average Age,All Ages Total," 40,958 ",,,,,,,,,
21-Sep,Alberta,Client Gender,Female," 23,437 ",,,,,,,,,
21-Sep,Alberta,Client Gender,Male," 17,521 ",,,,,,,,,
21-Sep,Alberta,Client Gender,All Gender Total," 40,958 ",,,,,,,,,
21-Sep,Alberta,ALSS Regions,Calgary," 11,469 ",,,,,,,,,
21-Sep,Alberta,ALSS Regions,Central," 3,980 ",,,,,,,,,
21-Sep,Alberta,ALSS Regions,Edmonton," 20,542 ",,,,,,,,,
21-Sep,Alberta,ALSS Regions,North Central, 928 ,,,,,,,,,
21-Sep,Alberta,ALSS Regions,North East, 302 ,,,,,,,,,
21-Sep,Alberta,ALSS Regions,North West," 1,661 ",,,,,,,,,
21-Sep,Alberta,ALSS Regions,South," 2,076 ",,,,,,,,,
21-Sep,Alberta,ALSS Regions,All Regions Total," 40,958 ",,,,,,,,,
21-Oct,Alberta,Client Type Level,ETW - Working Total," 1,558 ",,,,,,,,,
21-Oct,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 13,540 ",,,,,,,,,
21-Oct,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 7,353 ",,,,,,,,,
21-Oct,Alberta,Client Type Level,BFE - Total," 18,933 ",,,,,,,,,
21-Oct,Alberta,Client Type Level,Client Caseload Total," 41,384 ",,,,,,,,,
21-Oct,Alberta,Family Composition,Single Total," 26,998 ",,,,,,,,,
21-Oct,Alberta,Family Composition,Single Parent Total," 11,241 ",,,,,,,,,
21-Oct,Alberta,Family Composition,Couples with Children Total," 2,193 ",,,,,,,,,
21-Oct,Alberta,Family Composition,Childless Couples Total, 952 ,,,,,,,,,
21-Oct,Alberta,Family Composition,All Types Total," 41,384 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 18 - 19, 506 ,,,,,,,,,
21-Oct,Alberta,Average Age,Age 20 - 24," 3,065 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 25 - 29," 4,347 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 30 - 34," 5,060 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 35 - 39," 5,358 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 40 - 44," 4,836 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 45 - 49," 4,309 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 50 - 54," 4,333 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 55 - 59," 4,672 ",,,,,,,,,
21-Oct,Alberta,Average Age,Age 60, 896 ,,,,,,,,,
21-Oct,Alberta,Average Age,Age 61, 825 ,,,,,,,,,
21-Oct,Alberta,Average Age,Age 62, 764 ,,,,,,,,,
21-Oct,Alberta,Average Age,Age 63, 712 ,,,,,,,,,
21-Oct,Alberta,Average Age,Age 64, 623 ,,,,,,,,,
21-Oct,Alberta,Average Age,Age 65 +," 1,078 ",,,,,,,,,
21-Oct,Alberta,Average Age,All Ages Total," 41,384 ",,,,,,,,,
21-Oct,Alberta,Client Gender,Female," 23,657 ",,,,,,,,,
21-Oct,Alberta,Client Gender,Male," 17,727 ",,,,,,,,,
21-Oct,Alberta,Client Gender,All Gender Total," 41,384 ",,,,,,,,,
21-Oct,Alberta,ALSS Regions,Calgary," 11,563 ",,,,,,,,,
21-Oct,Alberta,ALSS Regions,Central," 4,030 ",,,,,,,,,
21-Oct,Alberta,ALSS Regions,Edmonton," 20,725 ",,,,,,,,,
21-Oct,Alberta,ALSS Regions,North Central, 933 ,,,,,,,,,
21-Oct,Alberta,ALSS Regions,North East, 329 ,,,,,,,,,
21-Oct,Alberta,ALSS Regions,North West," 1,676 ",,,,,,,,,
21-Oct,Alberta,ALSS Regions,South," 2,128 ",,,,,,,,,
21-Oct,Alberta,ALSS Regions,All Regions Total," 41,384 ",,,,,,,,,
21-Nov,Alberta,Client Type Level,ETW - Working Total," 1,634 ",,,,,,,,,
21-Nov,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 14,308 ",,,,,,,,,
21-Nov,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 8,000 ",,,,,,,,,
21-Nov,Alberta,Client Type Level,BFE - Total," 19,081 ",,,,,,,,,
21-Nov,Alberta,Client Type Level,Client Caseload Total," 43,023 ",,,,,,,,,
21-Nov,Alberta,Family Composition,Single Total," 28,210 ",,,,,,,,,
21-Nov,Alberta,Family Composition,Single Parent Total," 11,537 ",,,,,,,,,
21-Nov,Alberta,Family Composition,Couples with Children Total," 2,251 ",,,,,,,,,
21-Nov,Alberta,Family Composition,Childless Couples Total," 1,025 ",,,,,,,,,
21-Nov,Alberta,Family Composition,All Types Total," 43,023 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 18 - 19, 542 ,,,,,,,,,
21-Nov,Alberta,Average Age,Age 20 - 24," 3,154 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 25 - 29," 4,491 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 30 - 34," 5,213 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 35 - 39," 5,592 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 40 - 44," 5,045 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 45 - 49," 4,517 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 50 - 54," 4,565 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 55 - 59," 4,899 ",,,,,,,,,
21-Nov,Alberta,Average Age,Age 60, 936 ,,,,,,,,,
21-Nov,Alberta,Average Age,Age 61, 856 ,,,,,,,,,
21-Nov,Alberta,Average Age,Age 62, 785 ,,,,,,,,,
21-Nov,Alberta,Average Age,Age 63, 747 ,,,,,,,,,
21-Nov,Alberta,Average Age,Age 64, 638 ,,,,,,,,,
21-Nov,Alberta,Average Age,Age 65 +," 1,043 ",,,,,,,,,
21-Nov,Alberta,Average Age,All Ages Total," 43,023 ",,,,,,,,,
21-Nov,Alberta,Client Gender,Female," 24,443 ",,,,,,,,,
21-Nov,Alberta,Client Gender,Male," 18,580 ",,,,,,,,,
21-Nov,Alberta,Client Gender,All Gender Total," 43,023 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,Calgary," 12,049 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,Central," 4,241 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,Edmonton," 21,284 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,North Central, -   ,,,,,,,,,
21-Nov,Alberta,ALSS Regions,North East," 1,359 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,North West," 1,864 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,South," 2,226 ",,,,,,,,,
21-Nov,Alberta,ALSS Regions,All Regions Total," 43,023 ",,,,,,,,,
21-Dec,Alberta,Client Type Level,ETW - Working Total," 1,635 ",,,,,,,,,
21-Dec,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 15,776 ",,,,,,,,,
21-Dec,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 8,575 ",,,,,,,,,
21-Dec,Alberta,Client Type Level,BFE - Total," 18,984 ",,,,,,,,,
21-Dec,Alberta,Client Type Level,Client Caseload Total," 44,970 ",,,,,,,,,
21-Dec,Alberta,Family Composition,Single Total," 29,684 ",,,,,,,,,
21-Dec,Alberta,Family Composition,Single Parent Total," 11,899 ",,,,,,,,,
21-Dec,Alberta,Family Composition,Couples with Children Total," 2,307 ",,,,,,,,,
21-Dec,Alberta,Family Composition,Childless Couples Total," 1,080 ",,,,,,,,,
21-Dec,Alberta,Family Composition,All Types Total," 44,970 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 18 - 19, 563 ,,,,,,,,,
21-Dec,Alberta,Average Age,Age 20 - 24," 3,303 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 25 - 29," 4,751 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 30 - 34," 5,480 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 35 - 39," 5,839 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 40 - 44," 5,241 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 45 - 49," 4,740 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 50 - 54," 4,806 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 55 - 59," 5,141 ",,,,,,,,,
21-Dec,Alberta,Average Age,Age 60, 963 ,,,,,,,,,
21-Dec,Alberta,Average Age,Age 61, 912 ,,,,,,,,,
21-Dec,Alberta,Average Age,Age 62, 801 ,,,,,,,,,
21-Dec,Alberta,Average Age,Age 63, 781 ,,,,,,,,,
21-Dec,Alberta,Average Age,Age 64, 662 ,,,,,,,,,
21-Dec,Alberta,Average Age,Age 65 +, 987 ,,,,,,,,,
21-Dec,Alberta,Average Age,All Ages Total," 44,970 ",,,,,,,,,
21-Dec,Alberta,Client Gender,Female," 25,443 ",,,,,,,,,
21-Dec,Alberta,Client Gender,Male," 19,527 ",,,,,,,,,
21-Dec,Alberta,Client Gender,All Gender Total," 44,970 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,Calgary," 12,541 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,Central," 4,497 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,Edmonton," 22,022 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,North Central, -   ,,,,,,,,,
21-Dec,Alberta,ALSS Regions,North East," 1,425 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,North West," 2,053 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,South," 2,432 ",,,,,,,,,
21-Dec,Alberta,ALSS Regions,All Regions Total," 44,970 ",,,,,,,,,
22-Jan,Alberta,Client Type Level,ETW - Working Total," 1,800 ",,,,,,,,,
22-Jan,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 16,760 ",,,,,,,,,
22-Jan,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 9,177 ",,,,,,,,,
22-Jan,Alberta,Client Type Level,BFE - Total," 18,920 ",,,,,,,,,
22-Jan,Alberta,Client Type Level,Client Caseload Total," 46,657 ",,,,,,,,,
22-Jan,Alberta,Family Composition,Single Total," 30,889 ",,,,,,,,,
22-Jan,Alberta,Family Composition,Single Parent Total," 12,243 ",,,,,,,,,
22-Jan,Alberta,Family Composition,Couples with Children Total," 2,391 ",,,,,,,,,
22-Jan,Alberta,Family Composition,Childless Couples Total," 1,134 ",,,,,,,,,
22-Jan,Alberta,Family Composition,All Types Total," 46,657 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 18 - 19, 199 ,,,,,,,,,
22-Jan,Alberta,Average Age,Age 20 - 24," 3,054 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 25 - 29," 4,653 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 30 - 34," 5,758 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 35 - 39," 6,028 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 40 - 44," 5,701 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 45 - 49," 4,934 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 50 - 54," 4,977 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 55 - 59," 5,130 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 60," 1,107 ",,,,,,,,,
22-Jan,Alberta,Average Age,Age 61, 978 ,,,,,,,,,
22-Jan,Alberta,Average Age,Age 62, 923 ,,,,,,,,,
22-Jan,Alberta,Average Age,Age 63, 818 ,,,,,,,,,
22-Jan,Alberta,Average Age,Age 64, 794 ,,,,,,,,,
22-Jan,Alberta,Average Age,Age 65 +," 1,603 ",,,,,,,,,
22-Jan,Alberta,Average Age,All Ages Total," 46,657 ",,,,,,,,,
22-Jan,Alberta,Client Gender,Female," 26,214 ",,,,,,,,,
22-Jan,Alberta,Client Gender,Male," 20,443 ",,,,,,,,,
22-Jan,Alberta,Client Gender,All Gender Total," 46,657 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,Calgary," 12,930 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,Central," 4,741 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,Edmonton," 22,109 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,North East," 2,542 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,North West," 1,674 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,South," 2,614 ",,,,,,,,,
22-Jan,Alberta,ALSS Regions,Unknown, 47 ,,,,,,,,,
22-Jan,Alberta,ALSS Regions,All Regions Total," 46,657 ",,,,,,,,,
22-Feb,Alberta,Client Type Level,ETW - Working Total," 1,980 ",,,,,,,,,
22-Feb,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 16,894 ",,,,,,,,,
22-Feb,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 9,382 ",,,,,,,,,
22-Feb,Alberta,Client Type Level,BFE - Total," 18,787 ",,,,,,,,,
22-Feb,Alberta,Client Type Level,Client Caseload Total," 47,043 ",,,,,,,,,
22-Feb,Alberta,Family Composition,Single Total," 31,296 ",,,,,,,,,
22-Feb,Alberta,Family Composition,Single Parent Total," 12,207 ",,,,,,,,,
22-Feb,Alberta,Family Composition,Couples with Children Total," 2,412 ",,,,,,,,,
22-Feb,Alberta,Family Composition,Childless Couples Total," 1,128 ",,,,,,,,,
22-Feb,Alberta,Family Composition,All Types Total," 47,043 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 18 - 19, 228 ,,,,,,,,,
22-Feb,Alberta,Average Age,Age 20 - 24," 3,182 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 25 - 29," 4,741 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 30 - 34," 5,839 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 35 - 39," 6,105 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 40 - 44," 5,731 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 45 - 49," 4,917 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 50 - 54," 5,034 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 55 - 59," 5,134 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 60," 1,095 ",,,,,,,,,
22-Feb,Alberta,Average Age,Age 61, 968 ,,,,,,,,,
22-Feb,Alberta,Average Age,Age 62, 913 ,,,,,,,,,
22-Feb,Alberta,Average Age,Age 63, 810 ,,,,,,,,,
22-Feb,Alberta,Average Age,Age 64, 807 ,,,,,,,,,
22-Feb,Alberta,Average Age,Age 65 +," 1,539 ",,,,,,,,,
22-Feb,Alberta,Average Age,All Ages Total," 47,043 ",,,,,,,,,
22-Feb,Alberta,Client Gender,Female," 26,357 ",,,,,,,,,
22-Feb,Alberta,Client Gender,Male," 20,686 ",,,,,,,,,
22-Feb,Alberta,Client Gender,All Gender Total," 47,043 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,Calgary," 13,115 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,Central," 4,793 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,Edmonton," 22,204 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,North East," 2,539 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,North West," 1,686 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,South," 2,654 ",,,,,,,,,
22-Feb,Alberta,ALSS Regions,Unknown, 52 ,,,,,,,,,
22-Feb,Alberta,ALSS Regions,All Regions Total," 47,043 ",,,,,,,,,
22-Mar,Alberta,Client Type Level,ETW - Working Total," 2,091 ",,,,,,,,,
22-Mar,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 16,957 ",,,,,,,,,
22-Mar,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 9,524 ",,,,,,,,,
22-Mar,Alberta,Client Type Level,BFE - Total," 18,880 ",,,,,,,,,
22-Mar,Alberta,Client Type Level,Client Caseload Total," 47,452 ",,,,,,,,,
22-Mar,Alberta,Family Composition,Single Total," 31,619 ",,,,,,,,,
22-Mar,Alberta,Family Composition,Single Parent Total," 12,240 ",,,,,,,,,
22-Mar,Alberta,Family Composition,Couples with Children Total," 2,447 ",,,,,,,,,
22-Mar,Alberta,Family Composition,Childless Couples Total," 1,146 ",,,,,,,,,
22-Mar,Alberta,Family Composition,All Types Total," 47,452 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 18 - 19, 265 ,,,,,,,,,
22-Mar,Alberta,Average Age,Age 20 - 24," 3,274 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 25 - 29," 4,785 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 30 - 34," 5,906 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 35 - 39," 6,151 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 40 - 44," 5,783 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 45 - 49," 4,971 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 50 - 54," 5,065 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 55 - 59," 5,149 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 60," 1,088 ",,,,,,,,,
22-Mar,Alberta,Average Age,Age 61, 963 ,,,,,,,,,
22-Mar,Alberta,Average Age,Age 62, 921 ,,,,,,,,,
22-Mar,Alberta,Average Age,Age 63, 830 ,,,,,,,,,
22-Mar,Alberta,Average Age,Age 64, 807 ,,,,,,,,,
22-Mar,Alberta,Average Age,Age 65 +," 1,494 ",,,,,,,,,
22-Mar,Alberta,Average Age,All Ages Total," 47,452 ",,,,,,,,,
22-Mar,Alberta,Client Gender,Female," 26,536 ",,,,,,,,,
22-Mar,Alberta,Client Gender,Male," 20,916 ",,,,,,,,,
22-Mar,Alberta,Client Gender,All Gender Total," 47,452 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,Calgary," 13,241 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,Central," 4,860 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,Edmonton," 22,322 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,North East," 2,565 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,North West," 1,730 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,South," 2,682 ",,,,,,,,,
22-Mar,Alberta,ALSS Regions,Unknown, 52 ,,,,,,,,,
22-Mar,Alberta,ALSS Regions,All Regions Total," 47,452 ",,,,,,,,,
22-Apr,Alberta,Client Type Level,ETW - Working Total," 2,083 ",,,,,,,,,
22-Apr,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 16,468 ",,,,,,,,,
22-Apr,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 9,446 ",,,,,,,,,
22-Apr,Alberta,Client Type Level,BFE - Total," 18,931 ",,,,,,,,,
22-Apr,Alberta,Client Type Level,Client Caseload Total," 46,928 ",,,,,,,,,
22-Apr,Alberta,Family Composition,Single Total," 31,280 ",,,,,,,,,
22-Apr,Alberta,Family Composition,Single Parent Total," 12,138 ",,,,,,,,,
22-Apr,Alberta,Family Composition,Couples with Children Total," 2,382 ",,,,,,,,,
22-Apr,Alberta,Family Composition,Childless Couples Total," 1,128 ",,,,,,,,,
22-Apr,Alberta,Family Composition,All Types Total," 46,928 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 18 - 19, 286 ,,,,,,,,,
22-Apr,Alberta,Average Age,Age 20 - 24," 3,223 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 25 - 29," 4,763 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 30 - 34," 5,814 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 35 - 39," 6,074 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 40 - 44," 5,717 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 45 - 49," 4,907 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 50 - 54," 5,019 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 55 - 59," 5,113 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 60," 1,080 ",,,,,,,,,
22-Apr,Alberta,Average Age,Age 61, 959 ,,,,,,,,,
22-Apr,Alberta,Average Age,Age 62, 913 ,,,,,,,,,
22-Apr,Alberta,Average Age,Age 63, 827 ,,,,,,,,,
22-Apr,Alberta,Average Age,Age 64, 801 ,,,,,,,,,
22-Apr,Alberta,Average Age,Age 65 +," 1,432 ",,,,,,,,,
22-Apr,Alberta,Average Age,All Ages Total," 46,928 ",,,,,,,,,
22-Apr,Alberta,Client Gender,Female," 26,342 ",,,,,,,,,
22-Apr,Alberta,Client Gender,Male," 20,586 ",,,,,,,,,
22-Apr,Alberta,Client Gender,Other, -   ,,,,,,,,,
22-Apr,Alberta,Client Gender,All Gender Total," 46,928 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,Calgary," 13,035 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,Central," 4,827 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,Edmonton," 22,126 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,North East," 2,535 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,North West," 1,709 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,South," 2,650 ",,,,,,,,,
22-Apr,Alberta,ALSS Regions,Unknown, 46 ,,,,,,,,,
22-Apr,Alberta,ALSS Regions,All Regions Total," 46,928 ",,,,,,,,,
22-May,Alberta,Client Type Level,ETW - Working Total," 2,317 ",,,,,,,,,
22-May,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 16,558 ",,,,,,,,,
22-May,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 9,580 ",,,,,,,,,
22-May,Alberta,Client Type Level,BFE - Total," 18,826 ",,,,,,,,,
22-May,Alberta,Client Type Level,Client Caseload Total," 47,281 ",,,,,,,,,
22-May,Alberta,Family Composition,Single Total," 31,404 ",,,,,,,,,
22-May,Alberta,Family Composition,Single Parent Total," 12,356 ",,,,,,,,,
22-May,Alberta,Family Composition,Couples with Children Total," 2,402 ",,,,,,,,,
22-May,Alberta,Family Composition,Childless Couples Total," 1,119 ",,,,,,,,,
22-May,Alberta,Family Composition,All Types Total," 47,281 ",,,,,,,,,
22-May,Alberta,Average Age,Age 18 - 19, 299 ,,,,,,,,,
22-May,Alberta,Average Age,Age 20 - 24," 3,295 ",,,,,,,,,
22-May,Alberta,Average Age,Age 25 - 29," 4,821 ",,,,,,,,,
22-May,Alberta,Average Age,Age 30 - 34," 5,974 ",,,,,,,,,
22-May,Alberta,Average Age,Age 35 - 39," 6,141 ",,,,,,,,,
22-May,Alberta,Average Age,Age 40 - 44," 5,757 ",,,,,,,,,
22-May,Alberta,Average Age,Age 45 - 49," 4,909 ",,,,,,,,,
22-May,Alberta,Average Age,Age 50 - 54," 5,052 ",,,,,,,,,
22-May,Alberta,Average Age,Age 55 - 59," 5,102 ",,,,,,,,,
22-May,Alberta,Average Age,Age 60," 1,079 ",,,,,,,,,
22-May,Alberta,Average Age,Age 61, 945 ,,,,,,,,,
22-May,Alberta,Average Age,Age 62, 929 ,,,,,,,,,
22-May,Alberta,Average Age,Age 63, 807 ,,,,,,,,,
22-May,Alberta,Average Age,Age 64, 783 ,,,,,,,,,
22-May,Alberta,Average Age,Age 65 +," 1,388 ",,,,,,,,,
22-May,Alberta,Average Age,All Ages Total," 47,281 ",,,,,,,,,
22-May,Alberta,Client Gender,Female," 26,673 ",,,,,,,,,
22-May,Alberta,Client Gender,Male," 20,608 ",,,,,,,,,
22-May,Alberta,Client Gender,Other, -   ,,,,,,,,,
22-May,Alberta,Client Gender,All Gender Total," 47,281 ",,,,,,,,,
